"Year","country_name","Total_imp","Pref_Trade","Eligible_Trade","Total_volume","Pref_Volume","Eligible_Volume","uk_trade_agreement","uk_agreement_name","uk_dcts_tier","uk_dcts"
2022,"Congo - Brazzaville",123093,0,0,27478,0,0,FALSE,NA,"Enhanced",TRUE
2022,"Congo - Kinshasa",375083,1883,1883,62304,778,778,FALSE,NA,"Comprehensive",TRUE
2022,"Cook Islands",13317,0,0,6336,0,0,FALSE,NA,"Enhanced",TRUE
2022,"Costa Rica",230118659,203679866,219371313,395550183,366321212,385095336,TRUE,"UK-Central America Association Agreement",NA,FALSE
2022,"Cuba",12153769,0,0,1634089,0,0,FALSE,NA,NA,FALSE
2022,"Curaçao",1891,0,0,1032,0,0,FALSE,NA,NA,FALSE
2022,"Côte d’Ivoire",243360003,106844979,107942804,134513661,67459859,67864853,TRUE,"UK-Cote d'Ivoire Stepping Stone EPA",NA,FALSE
2022,"Djibouti",2462532,0,0,884366,0,0,FALSE,NA,"Comprehensive",TRUE
2022,"Dominica",547430,33736,36398,526503,8144,8365,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
2022,"Dominican Republic",80312201,61351651,65273627,88733130,75862190,77979572,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
2022,"Ecuador",224269171,195530832,222368050,122107048,114767996,121733223,TRUE,"UK-Andean Countries Trade Agreement",NA,FALSE
2022,"Egypt",260131532,216383193,226055720,258531421,189030704,194259856,TRUE,"UK-Egypt Association Agreement",NA,FALSE
2022,"El Salvador",9226032,3808979,3821772,10384988,9448282,9450438,TRUE,"UK-Central America Association Agreement",NA,FALSE
2022,"Eritrea",119411,2832,2832,100417,3120,3120,FALSE,NA,"Comprehensive",TRUE
2022,"Eswatini",8292110,7824655,7900305,9930668,9287713,9327936,TRUE,"SACUM-UK Economic Partnership Agreement",NA,FALSE
2022,"Ethiopia",51546229,20717566,27834846,14866806,5246477,6373609,FALSE,NA,"Comprehensive",TRUE
2022,"European Union",37570373769,32220084706,32903289279,21511788868,16452439697,16711952642,TRUE,"UK-EU Trade and Cooperation Agreement",NA,FALSE
2022,"Falkland Islands",2235098,1819388,1993182,575599,472940,507461,FALSE,NA,NA,FALSE
2022,"Faroe Islands",310978780,233559398,302907157,89247285,30913894,84230711,TRUE,"UK-Faroe Islands Free Trade Agreement",NA,FALSE
2022,"Fiji",2141798,68403,90200,4958124,19801,21907,TRUE,"UK-Pacific Economic Partnership Agreement",NA,FALSE
2022,"French Polynesia",72868,0,0,1619,0,0,FALSE,NA,NA,FALSE
2022,"Gabon",7118,0,0,10500,0,0,FALSE,NA,NA,FALSE
2022,"Gambia",1750575,1225865,1285129,1322939,527753,539136,FALSE,NA,"Comprehensive",TRUE
2022,"Georgia",1595675,259770,1208426,714895,62703,392574,TRUE,"UK-Georgia Strategic Partnership and Cooperation Agreement",NA,FALSE
2022,"Ghana",132041754,86088557,87306510,77770110,62460652,63436509,TRUE,"UK-Ghana Interim Trade Partnership Agreement",NA,FALSE
2022,"Gibraltar",5685,0,0,500,0,0,FALSE,NA,NA,FALSE
2022,"Greenland",70768298,0,0,9904997,0,0,FALSE,NA,NA,FALSE
2022,"Grenada",132408,57693,57693,34830,24238,24238,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
2022,"Guam",584498,0,0,322142,0,0,FALSE,NA,NA,FALSE
2022,"Guatemala",90611390,46964614,50108221,78614568,61646605,64793558,TRUE,"UK-Central America Association Agreement",NA,FALSE
2022,"Guinea",244352,68481,68481,192920,62687,62687,FALSE,NA,"Comprehensive",TRUE
2022,"Guinea-Bissau",5626,0,0,2211,0,0,FALSE,NA,"Comprehensive",TRUE
2022,"Guyana",16922940,14838802,15528221,26447228,25767935,26132314,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
2022,"Haiti",3354,0,3354,122,0,122,FALSE,NA,"Comprehensive",TRUE
2022,"Honduras",130535643,79430514,81828752,78142096,39919212,40986368,TRUE,"UK-Central America Association Agreement",NA,FALSE
2022,"Hong Kong SAR China",36047487,0,0,12088306,0,0,FALSE,NA,NA,FALSE
2022,"Iceland",379887908,261312298,263303741,106708212,39694085,40042498,TRUE,"UK-Iceland-Liechtenstein-Norway FTA",NA,FALSE
2022,"India",812525479,291975130,317789700,704898101,115322961,126487780,TRUE,"UK-India Comprehensive Economic and Trade Agreement (CETA)","Standard",TRUE
2022,"Indonesia",387130586,70707632,90442320,518325005,21972541,25874569,FALSE,NA,"Standard",TRUE
2022,"Iran",14442001,0,0,5767774,0,0,FALSE,NA,NA,FALSE
2022,"Iraq",491830,0,0,629837,0,0,FALSE,NA,NA,FALSE
2022,"Israel",142309562,109232497,117490747,74115172,63110703,65529574,TRUE,"UK-Israel Trade and Partnership Agreement",NA,FALSE
2022,"Jamaica",59132841,21598359,39533790,21888897,12725286,17254960,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
2022,"Japan",87358394,42261151,59564504,15680293,9878948,13346341,TRUE,"UK-Japan Comprehensive Economic Partnership Agreement; CPTPP",NA,FALSE
2022,"Jordan",12007988,11313689,11486939,3367932,2759190,2822341,TRUE,"UK-Jordan Association Agreement",NA,FALSE
2022,"Kazakhstan",15277003,0,0,19371149,0,0,FALSE,NA,NA,FALSE
2022,"Kenya",391747436,242153701,262059703,126108138,60710233,65059087,TRUE,"UK-Kenya Economic Partnership Agreement",NA,FALSE
2022,"Kosovo",3255158,1647103,2035769,2181829,1209923,1298876,TRUE,"UK-Kosovo Partnership, Trade and Cooperation Agreement",NA,FALSE
2022,"Kuwait",323449,0,0,65720,0,0,FALSE,NA,NA,FALSE
2022,"Kyrgyzstan",109027,0,48529,48880,0,8099,FALSE,NA,"Enhanced",TRUE
2022,"Laos",503771,475234,489009,515756,495500,506540,FALSE,NA,"Comprehensive",TRUE
2022,"Lebanon",12741017,6651391,6989581,4641758,2596976,2736812,TRUE,"UK-Lebanon Association Agreement",NA,FALSE
2022,"Lesotho",321453,178909,317725,414680,394120,414080,TRUE,"SACUM-UK Economic Partnership Agreement","Comprehensive",TRUE
2022,"Liberia",10784,0,0,11500,0,0,FALSE,NA,"Comprehensive",TRUE
2022,"Libya",13506,0,0,35400,0,0,FALSE,NA,NA,FALSE
2022,"Liechtenstein",5164505,0,2096,2286543,0,430,TRUE,"UK-Iceland-Liechtenstein-Norway FTA; UK-Switzerland-Liechtenstein Trade Agreement",NA,FALSE
2022,"Macao SAR China",112995,0,0,63162,0,0,FALSE,NA,NA,FALSE
2022,"Madagascar",15673848,9496811,12296260,2131567,564971,634225,TRUE,"ESA-UK Economic Partnership Agreement","Comprehensive",TRUE
2022,"Malawi",25060551,3779563,4058311,22757096,9634372,9674843,FALSE,NA,"Comprehensive",TRUE
2022,"Malaysia",326920166,0,0,228950524,0,0,TRUE,"CPTPP",NA,FALSE
2022,"Maldives",11430383,0,0,3180059,0,0,FALSE,NA,NA,FALSE
2022,"Mali",1421604,83896,162948,1721736,74985,137185,FALSE,NA,"Comprehensive",TRUE
2022,"Marshall Islands",213695,0,0,67264,0,0,FALSE,NA,NA,FALSE
2022,"Mauritania",586981,168226,511013,473613,92709,400713,FALSE,NA,"Comprehensive",TRUE
2022,"Mauritius",82645250,76542323,76874375,39969790,39636315,39899419,TRUE,"ESA-UK Economic Partnership Agreement",NA,FALSE
2022,"Mexico",183860770,67517429,77117187,49904274,24233133,27718157,TRUE,"UK-Mexico Trade Continuity Agreement; CPTPP",NA,FALSE
2022,"Micronesia (Federated States of)",21241,21241,21241,2419,2419,2419,FALSE,NA,NA,FALSE
2022,"Moldova",11815079,6580871,7491182,13844917,5861819,6742848,TRUE,"UK-Moldova Strategic Partnership, Trade and Cooperation Agreement",NA,FALSE
2022,"Mongolia",399139,0,392072,17104,0,16203,FALSE,NA,"Enhanced",TRUE
2022,"Montenegro",77458,0,0,22079,0,0,FALSE,NA,NA,FALSE
2022,"Morocco",510456551,461030067,495257354,318390435,293497262,312503654,TRUE,"UK-Morocco Association Agreement",NA,FALSE
2022,"Mozambique",11480667,3508649,3541732,23700715,5490151,5499730,TRUE,"SACUM-UK Economic Partnership Agreement","Comprehensive",TRUE
2022,"Myanmar (Burma)",52805020,44160446,47706798,85944276,75084719,81960150,FALSE,NA,"Comprehensive",TRUE
2022,"Nauru",15771,0,0,1852,0,0,FALSE,NA,NA,FALSE
2022,"Nepal",1398296,1027225,1045445,784858,673447,685634,FALSE,NA,"Comprehensive",TRUE
2022,"New Caledonia",40006,0,0,1990,0,0,FALSE,NA,NA,FALSE
2022,"New Zealand",564288106,0,0,137674926,0,0,TRUE,"UK-New Zealand Free Trade Agreement; CPTPP",NA,FALSE
2022,"Nicaragua",58355023,30165366,30645650,61698502,35511572,35636916,TRUE,"UK-Central America Association Agreement",NA,FALSE
2022,"Niger",353853,29837,284884,176813,15707,156229,FALSE,NA,"Comprehensive",TRUE
2022,"Nigeria",16585678,7580843,8337731,16378584,8562192,8878692,FALSE,NA,"Enhanced",TRUE
2022,"North Macedonia",8651092,6279444,6977650,3565347,2988865,3263893,TRUE,"UK-North Macedonia Partnership, Trade and Cooperation Agreement",NA,FALSE
2022,"Northern Mariana Islands",876,0,0,2,0,0,FALSE,NA,NA,FALSE
2022,"Norway",803611318,238965254,245728526,181728481,54334889,57144678,TRUE,"UK-Iceland-Liechtenstein-Norway FTA",NA,FALSE
2022,"Oman",1314825,0,0,407149,0,0,FALSE,NA,NA,FALSE
2022,"Pakistan",187256733,56960787,59848408,250313053,48801435,51227964,FALSE,NA,"Enhanced",TRUE
2022,"Palestine",5085998,5028437,5052569,1001547,989131,992756,TRUE,"UK-Palestinian Authority Political, Trade and Partnership Agreement",NA,FALSE
2022,"Panama",35069137,19902789,22637240,54112227,34381391,39155407,TRUE,"UK-Central America Association Agreement",NA,FALSE
2022,"Papua New Guinea",186337306,180965878,184120882,147998088,145252557,147015162,TRUE,"UK-Pacific Economic Partnership Agreement",NA,FALSE
2022,"Paraguay",102508140,0,0,208423037,0,0,FALSE,NA,NA,FALSE
2022,"Peru",434946885,311376450,342597836,182501600,131404275,142927758,TRUE,"UK-Andean Countries Trade Agreement; CPTPP",NA,FALSE
2022,"Philippines",122443758,84317222,97927078,53439100,40526735,46856801,FALSE,NA,"Enhanced",TRUE
2022,"Pitcairn Islands",9342,0,0,540,0,0,FALSE,NA,NA,FALSE
2022,"Qatar",222373,0,0,25062,0,0,FALSE,NA,NA,FALSE
2022,"Russia",175377490,0,0,177630687,0,0,FALSE,NA,NA,FALSE
2022,"Rwanda",25332586,3587253,4229760,7883354,1079608,1213522,FALSE,NA,"Comprehensive",TRUE
2022,"Samoa",9839,0,9839,981,0,981,TRUE,"UK-Pacific Economic Partnership Agreement",NA,FALSE
2022,"San Marino",403318,315459,403318,38124,32400,38124,FALSE,NA,NA,FALSE
2022,"Saudi Arabia",6564544,0,0,4162885,0,0,FALSE,NA,NA,FALSE
2022,"Senegal",40218878,36352974,37769952,36246600,33216696,33915108,FALSE,NA,"Comprehensive",TRUE
2022,"Serbia",68853824,51013502,58616870,48169012,21737306,24351917,TRUE,"UK-Serbia Partnership, Trade and Cooperation Agreement",NA,FALSE
2022,"Seychelles",56297849,51361394,53560724,13259648,12402825,12880017,TRUE,"ESA-UK Economic Partnership Agreement",NA,FALSE
2022,"Sierra Leone",413948,170430,200017,451439,301096,323656,FALSE,NA,"Comprehensive",TRUE
2022,"Singapore",35538725,25036978,28354624,12846409,10844903,11603350,TRUE,"UK-Singapore Free Trade Agreement; UK-Singapore Digital Economy Agreement; CPTPP",NA,FALSE
2022,"Sint Maarten",308737,0,0,82057,0,0,FALSE,NA,NA,FALSE
2022,"Solomon Islands",14486796,14060425,14442605,13179596,12914405,13168057,TRUE,"UK-Pacific Economic Partnership Agreement","Comprehensive",TRUE
2022,"Somalia",719997,0,37004,352878,0,56894,FALSE,NA,"Comprehensive",TRUE
2022,"South Africa",801693358,621282787,676911387,588640524,430362899,475496884,TRUE,"SACUM-UK Economic Partnership Agreement",NA,FALSE
2022,"South Korea",107935924,73943524,95449717,24245397,16500807,22371950,TRUE,"UK-South Korea Trade Agreement (updated Dec 2025)",NA,FALSE
2022,"South Sudan",31651,0,17535,1718,0,1175,FALSE,NA,"Comprehensive",TRUE
2022,"Sri Lanka",74467030,43292714,45219747,30651423,17295608,17838715,FALSE,NA,"Enhanced",TRUE
2022,"St. Barthélemy",1306808,0,0,231498,0,0,FALSE,NA,NA,FALSE
2022,"St. Helena",41176,41176,41176,1758,1758,1758,FALSE,NA,NA,FALSE
2022,"St. Kitts & Nevis",29332,0,29332,3669,0,3669,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
2022,"St. Lucia",1720028,1030071,1047236,1016320,891267,896693,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
2022,"St. Vincent & Grenadines",222772,218057,221537,166268,166121,166218,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
2022,"Sudan",11827043,250983,290574,6317526,78935,94318,FALSE,NA,"Comprehensive",TRUE
2022,"Suriname",1565225,1149322,1239876,518776,412275,428447,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
2022,"Switzerland",459750039,408908233,423429780,110037832,100756931,102360301,TRUE,"UK-Switzerland Trade Agreement",NA,FALSE
2022,"Syria",636599,259994,511778,496979,293811,417761,FALSE,NA,"Enhanced",TRUE
2022,"Taiwan",43378970,0,0,14786722,0,0,FALSE,NA,NA,FALSE
2022,"Tanzania",20688069,5824008,6513483,10419841,2642420,2837196,FALSE,NA,"Comprehensive",TRUE
2022,"Thailand",936419056,0,0,328869528,0,0,FALSE,NA,NA,FALSE
2022,"Timor-Leste",159825,0,1690,31130,0,336,FALSE,NA,"Comprehensive",TRUE
2022,"Togo",279557,80157,185301,185301,3105,87355,FALSE,NA,"Comprehensive",TRUE
2022,"Tonga",3827,0,0,1115,0,0,FALSE,NA,NA,FALSE
2022,"Trinidad & Tobago",3359479,723732,757114,654050,413001,413530,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
2022,"Tunisia",13452294,5474920,10390904,7346427,3248346,5082671,TRUE,"UK-Tunisia Association Agreement",NA,FALSE
2022,"Turkey",712870601,579944439,612378194,562706936,280710558,294814745,TRUE,"UK-Turkey Trade Agreement",NA,FALSE
2022,"Turkmenistan",31545,0,0,8798,0,0,FALSE,NA,NA,FALSE
2022,"Turks & Caicos Islands",135859,72224,72224,196740,13994,13994,FALSE,NA,NA,FALSE
2022,"U.S. Virgin Islands",98919,0,0,28227,0,0,FALSE,NA,NA,FALSE
2022,"Uganda",16560429,8559754,9593890,8255980,5132618,5389843,FALSE,NA,"Comprehensive",TRUE
2022,"Ukraine",421140298,155595822,189362065,803098560,96803779,122087879,TRUE,"UK-Ukraine Political, Free Trade and Strategic Partnership Agreement; UK-Ukraine Digital Trade Agreement",NA,FALSE
2022,"United Arab Emirates",22560114,0,0,15263730,0,0,FALSE,NA,NA,FALSE
2022,"United Kingdom",154358797,0,0,47746074,0,0,FALSE,NA,NA,FALSE
2022,"United States",1674719945,0,0,1250007534,0,0,TRUE,"UK-US Economic Prosperity Deal (partial)",NA,FALSE
2022,"Unknown",24746680,23604538,24375241,11198712,10796259,11073947,FALSE,NA,NA,FALSE
2022,"Uruguay",183572242,0,0,246718739,0,0,FALSE,NA,NA,FALSE
2022,"Uzbekistan",1776426,126957,726839,648976,50239,142120,FALSE,NA,"Enhanced",TRUE
2022,"Vatican City",1544,0,0,756,0,0,FALSE,NA,NA,FALSE
2022,"Venezuela",2956766,0,0,584099,0,0,FALSE,NA,NA,FALSE
2022,"Vietnam",607086470,346568085,384432091,161882804,71981283,81221390,TRUE,"UK-Vietnam Free Trade Agreement; CPTPP",NA,FALSE
2022,"Wallis & Futuna",4616,0,0,13,0,0,FALSE,NA,NA,FALSE
2022,"Yemen",473558,56239,71220,103416,38628,56085,FALSE,NA,"Comprehensive",TRUE
2022,"Zambia",2200277,1576145,1786151,536419,369217,424555,FALSE,NA,"Comprehensive",TRUE
2022,"Zimbabwe",10355506,7295621,8549926,7438108,5763149,6277853,TRUE,"ESA-UK Economic Partnership Agreement",NA,FALSE
2023,"Afghanistan",1238829,1004089,1037722,440654,401483,418786,FALSE,NA,"Comprehensive",TRUE
2023,"Albania",3996850,1738663,2140891,2869008,1106142,1152714,TRUE,"UK-Albania Partnership, Trade and Cooperation Agreement",NA,FALSE
2023,"Algeria",2301963,611012,1251344,3813167,637254,838177,FALSE,NA,"Enhanced",TRUE
2023,"Andorra",13329,0,0,2856,0,0,FALSE,NA,NA,FALSE
2023,"Angola",112541,0,76427,21041,0,3041,FALSE,NA,"Comprehensive",TRUE
2023,"Anguilla",3832,0,3832,168,0,168,FALSE,NA,NA,FALSE
2023,"Antigua & Barbuda",184591,94798,178391,22923,7241,22439,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
2023,"Argentina",778886526,0,0,1642788401,0,0,FALSE,NA,NA,FALSE
2023,"Armenia",389900,0,0,153265,0,0,FALSE,NA,NA,FALSE
2023,"Australia",445101818,192911640,232947636,385086981,177270099,202212593,TRUE,"UK-Australia Free Trade Agreement; CPTPP",NA,FALSE
2023,"Azerbaijan",93807,0,0,17962,0,0,FALSE,NA,NA,FALSE
2023,"Bahamas",145283,0,140591,4268,0,4074,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
2023,"Bahrain",790499,0,0,134793,0,0,FALSE,NA,NA,FALSE
2023,"Bangladesh",80992715,70512432,70829694,24626889,21358436,21470767,FALSE,NA,"Comprehensive",TRUE
2023,"Barbados",6980485,2930148,3750854,1787310,1042877,1231341,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
2023,"Belarus",2717,0,0,1030,0,0,FALSE,NA,NA,FALSE
2023,"Belize",46394561,45976612,46269719,78580258,78343215,78509590,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
2023,"Benin",939112,285446,285446,356473,207365,207365,FALSE,NA,"Comprehensive",TRUE
2023,"Bermuda",271261,222797,224797,44163,26460,26960,FALSE,NA,NA,FALSE
2023,"Bhutan",17869,0,17869,22567,0,22567,FALSE,NA,"Comprehensive",TRUE
2023,"Bolivia",17242939,191474,445099,4016808,95274,159294,FALSE,NA,"Enhanced",TRUE
2023,"Bosnia & Herzegovina",1479637,0,0,1104087,0,0,FALSE,NA,NA,FALSE
2023,"Botswana",21621,0,0,3093,0,0,TRUE,"SACUM-UK Economic Partnership Agreement",NA,FALSE
2023,"Brazil",1585887232,0,0,1923350655,0,0,FALSE,NA,NA,FALSE
2023,"Brunei",7141,0,0,722,0,0,FALSE,NA,NA,FALSE
2023,"Burkina Faso",6607079,152926,346530,1084185,45837,94327,FALSE,NA,"Comprehensive",TRUE
2023,"Burundi",1059076,0,0,195736,0,0,FALSE,NA,"Comprehensive",TRUE
2023,"Cambodia",15400953,14880841,15241254,24858267,24514991,24820377,FALSE,NA,"Comprehensive",TRUE
2023,"Cameroon",25005115,24162121,24465109,41514131,41090403,41185103,TRUE,"UK-Cameroon Economic Partnership Agreement",NA,FALSE
2023,"Canada",662324450,170647276,197039467,1265629865,33291379,38285382,TRUE,"UK-Canada Trade Continuity Agreement; CPTPP",NA,FALSE
2023,"Cape Verde",69648,0,52748,23578,0,1654,FALSE,NA,"Enhanced",TRUE
2023,"Caribbean Netherlands",9650,0,0,2,0,0,FALSE,NA,NA,FALSE
2023,"Cayman Islands",169093,0,2275,79892,0,100,FALSE,NA,NA,FALSE
2023,"Chad",1230902,0,0,961835,0,0,FALSE,NA,"Comprehensive",TRUE
2023,"Chile",403979255,338617266,366634076,204841847,179112443,188881971,TRUE,"UK-Chile Association Agreement; CPTPP",NA,FALSE
2023,"China",2219824307,0,0,678974936,0,0,FALSE,NA,NA,FALSE
2023,"Christmas Island",2112,0,0,36,0,0,FALSE,NA,NA,FALSE
2023,"Cocos (Keeling) Islands",38837,0,0,11664,0,0,FALSE,NA,NA,FALSE
2023,"Colombia",366217754,287772682,306481127,322096981,301552283,305104144,TRUE,"UK-Andean Countries Trade Agreement",NA,FALSE
2023,"Comoros",218923,123927,218923,46263,36135,46263,FALSE,NA,"Comprehensive",TRUE
2023,"Congo - Brazzaville",93192,0,3852,21589,0,467,FALSE,NA,"Enhanced",TRUE
2023,"Congo - Kinshasa",745535,1514,6514,172100,947,3814,FALSE,NA,"Comprehensive",TRUE
2023,"Cook Islands",968,0,968,27,0,27,FALSE,NA,"Enhanced",TRUE
2023,"Costa Rica",245225839,217896121,234902724,364425152,341149080,359446255,TRUE,"UK-Central America Association Agreement",NA,FALSE
2023,"Cuba",12807825,0,0,956441,0,0,FALSE,NA,NA,FALSE
2023,"Côte d’Ivoire",271669584,144913270,145810202,127078312,66364507,66570387,TRUE,"UK-Cote d'Ivoire Stepping Stone EPA",NA,FALSE
2023,"Djibouti",727553,0,0,210200,0,0,FALSE,NA,"Comprehensive",TRUE
2023,"Dominica",183732,53839,53839,144705,31087,31087,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
2023,"Dominican Republic",83223413,60595928,64102332,85735551,72174262,73451502,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
2023,"Ecuador",261106611,225114547,256845785,130348654,122635037,129128780,TRUE,"UK-Andean Countries Trade Agreement",NA,FALSE
2023,"Egypt",311559688,262596468,284481015,274436002,232809219,244634022,TRUE,"UK-Egypt Association Agreement",NA,FALSE
2023,"El Salvador",6667565,2369207,2403418,4006514,3160836,3167341,TRUE,"UK-Central America Association Agreement",NA,FALSE
2023,"Eritrea",62881,0,0,51401,0,0,FALSE,NA,"Comprehensive",TRUE
2023,"Eswatini",6620039,6052249,6434652,6339084,6033363,6177000,TRUE,"SACUM-UK Economic Partnership Agreement",NA,FALSE
2023,"Ethiopia",42384583,18121968,22590143,12958070,4481040,5233547,FALSE,NA,"Comprehensive",TRUE
2023,"European Union",40926863014,35376739410,36121924752,20535766224,15746124867,15980280761,TRUE,"UK-EU Trade and Cooperation Agreement",NA,FALSE
2023,"Falkland Islands",1948393,1610407,1759622,559654,534042,559641,FALSE,NA,NA,FALSE
2023,"Faroe Islands",248536348,165803550,233062500,63663128,24379163,56883599,TRUE,"UK-Faroe Islands Free Trade Agreement",NA,FALSE
2023,"Fiji",27701721,23195926,23287928,39868664,34857311,34864023,TRUE,"UK-Pacific Economic Partnership Agreement",NA,FALSE
2023,"French Polynesia",49818,0,0,7394,0,0,FALSE,NA,NA,FALSE
2023,"French Southern Territories",1098,0,0,20,0,0,FALSE,NA,NA,FALSE
2023,"Gabon",10107,0,0,1481,0,0,FALSE,NA,NA,FALSE
2023,"Gambia",3115638,1980741,2096013,1632921,702457,713226,FALSE,NA,"Comprehensive",TRUE
2023,"Georgia",2151867,1408825,1634007,1021586,489397,523663,TRUE,"UK-Georgia Strategic Partnership and Cooperation Agreement",NA,FALSE
2023,"Ghana",131745985,82279358,83625395,71359746,55532385,55916017,TRUE,"UK-Ghana Interim Trade Partnership Agreement",NA,FALSE
2023,"Greenland",72113677,0,0,9453436,0,0,FALSE,NA,NA,FALSE
2023,"Grenada",169890,58867,60850,33219,17064,17221,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
2023,"Guam",21206,0,0,7384,0,0,FALSE,NA,NA,FALSE
2023,"Guatemala",109397743,76075922,78923123,103923987,90755886,94643919,TRUE,"UK-Central America Association Agreement",NA,FALSE
